Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
J P Nagar,12.9096941,77.5866067,Mockaholic Restro Beer Cafe,12.915569204158189,77.5857175211511,Beer Garden
J P Nagar,12.9096941,77.5866067,Inchara,12.90260178872124,77.5838214250641,Indian Restaurant
J P Nagar,12.9096941,77.5866067,Spencers,12.910501960215315,77.58141078658521,Department Store
J P Nagar,12.9096941,77.5866067,Cafe Coffee Day,12.906297517938413,77.59330283890505,Coffee Shop
J P Nagar,12.9096941,77.5866067,Onyx,12.9062645,77.5928885,Restaurant
J P Nagar,12.9096941,77.5866067,Hint,12.916789484638226,77.59209688854892,Nightclub
J P Nagar,12.9096941,77.5866067,Wang's,12.906289,77.59254,Chinese Restaurant
J P Nagar,12.9096941,77.5866067,Hug In A Mug,12.906592450714912,77.5814611544856,Café
J P Nagar,12.9096941,77.5866067,Underpass,12.906408,77.58143,Pub
J P Nagar,12.9096941,77.5866067,Dosa Camp,12.903453216445634,77.58571995912486,Fast Food Restaurant
J P Nagar,12.9096941,77.5866067,HHI Select Bengaluru,12.90636652627334,77.59280964144448,Hotel
J P Nagar,12.9096941,77.5866067,Reliance Fresh,12.910814348339914,77.57954386640932,Department Store
J P Nagar,12.9096941,77.5866067,Nandini Milk Parlour,12.916770690559025,77.58368851253468,Convenience Store
J P Nagar,12.9096941,77.5866067,Shell,12.90678015,77.5792605,Gas Station
J P Nagar,12.9096941,77.5866067,Ammi's Biryani,12.902133871558794,77.58451676513921,Indian Restaurant
J P Nagar,12.9096941,77.5866067,Woody's,12.91657322216949,77.59141000703433,Indian Restaurant
J P Nagar,12.9096941,77.5866067,Ande ka funda,12.911294823084637,77.57836952527556,Fast Food Restaurant
J P Nagar,12.9096941,77.5866067,Varamahalakshmi Silks,12.917162255055159,77.58309530085877,Women's Store
J P Nagar,12.9096941,77.5866067,Vinaya Cafe,12.904565813699513,77.5799668972354,Snack Place
J P Nagar,12.9096941,77.5866067,6th AVENUE HOTEL,12.906354440527318,77.57844703584726,Chinese Restaurant
J P Nagar,12.9096941,77.5866067,JP Nagar 6th Phase Last Bus Stop,12.906420809878359,77.5783606885879,Bus Station
HSR Layout,12.9116225,77.6388622,House of Commons,12.911993951538978,77.63893839495603,Pub
HSR Layout,12.9116225,77.6388622,Shree Sweets,12.914205804805183,77.6409858894298,Snack Place
HSR Layout,12.9116225,77.6388622,Cream Stone,12.912336259572271,77.63858101632954,Ice Cream Shop
HSR Layout,12.9116225,77.6388622,Here & Now,12.913617873412562,77.63824265968887,Burger Joint
HSR Layout,12.9116225,77.6388622,Once Upon A Flame,12.91192776488194,77.63805414341695,Steakhouse
HSR Layout,12.9116225,77.6388622,Calvins,12.912182357202179,77.6376609572448,Café
HSR Layout,12.9116225,77.6388622,The Punjabi Rasoi,12.911959008177734,77.63842481946776,Punjabi Restaurant
HSR Layout,12.9116225,77.6388622,Anjappar,12.914337555485753,77.63715891761294,Chettinad Restaurant
HSR Layout,12.9116225,77.6388622,Northam's Pizza Pita,12.908749,77.646835,Pizza Place
HSR Layout,12.9116225,77.6388622,Leon Grill,12.911856080432864,77.64377622016352,Kebab Restaurant
HSR Layout,12.9116225,77.6388622,Baskin-Robbins,12.911906479727753,77.63827861415575,Ice Cream Shop
HSR Layout,12.9116225,77.6388622,Agara Lake Trail,12.916410222108041,77.63894110720983,Trail
HSR Layout,12.9116225,77.6388622,49ParanthaGali,12.912309452984541,77.63856948157061,North Indian Restaurant
HSR Layout,12.9116225,77.6388622,Drops Total Spirits,12.914411131760744,77.63827698264879,Liquor Store
HSR Layout,12.9116225,77.6388622,Café Coffee Day,12.909285707816219,77.63967275619507,Coffee Shop
HSR Layout,12.9116225,77.6388622,Pappu Chai Walla,12.91311844081052,77.64461143949057,Café
HSR Layout,12.9116225,77.6388622,Cafe Coffee Day,12.912312,77.641245,Café
HSR Layout,12.9116225,77.6388622,Adyar Ananda Bhavan,12.913715219870335,77.63747899676768,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Jarokha,12.912202292767502,77.6379863475401,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Domino's Pizza,12.912,77.645,Pizza Place
HSR Layout,12.9116225,77.6388622,Grapevine,12.909401610261101,77.63816757885431,Mediterranean Restaurant
HSR Layout,12.9116225,77.6388622,MK Ahmed Super Market,12.912461639989539,77.63671324617263,Department Store
HSR Layout,12.9116225,77.6388622,The Moghul's,12.91228533379858,77.64207017111667,Indian Restaurant
HSR Layout,12.9116225,77.6388622,SAFA Fruits N Vegetables,12.913395287317098,77.63703918077869,Farmers Market
HSR Layout,12.9116225,77.6388622,Sector 7 Cafe,12.912301721380308,77.63365801581732,Café
HSR Layout,12.9116225,77.6388622,Parika,12.912007744765054,77.63934474352479,Seafood Restaurant
HSR Layout,12.9116225,77.6388622,Gold Bean,12.912273478307078,77.64085435241307,Café
HSR Layout,12.9116225,77.6388622,Mumbai Tiffin,12.913404876416857,77.6445623279477,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Mast Kalander,12.914779604874248,77.63812499435045,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Purnabramha Maharashtrian Restaurant,12.912537057400575,77.64457140138857,Maharashtrian Restaurant
HSR Layout,12.9116225,77.6388622,Snap Fitness,12.911908265488748,77.64417258274864,Gym
HSR Layout,12.9116225,77.6388622,Kumarakom,12.914371763238996,77.63820416271186,Indian Restaurant
HSR Layout,12.9116225,77.6388622,The Deck,12.911831694909655,77.63884933401974,Lounge
HSR Layout,12.9116225,77.6388622,Subway,12.911947644973107,77.63810077808505,Sandwich Place
HSR Layout,12.9116225,77.6388622,Pizza Hut,12.912318394247272,77.63784153282775,Pizza Place
HSR Layout,12.9116225,77.6388622,Bangalore Agarwal Bhavan,12.913228596735953,77.63526425747744,Snack Place
HSR Layout,12.9116225,77.6388622,KFC,12.913271953232632,77.63821438065442,Fast Food Restaurant
HSR Layout,12.9116225,77.6388622,Nandhini Cool Joint,12.91171280966049,77.64451250539756,Snack Place
HSR Layout,12.9116225,77.6388622,Dont tell mama,12.91575434037632,77.63443304036173,Bar
HSR Layout,12.9116225,77.6388622,HSR Club,12.909721121545761,77.643044269923,General Entertainment
HSR Layout,12.9116225,77.6388622,Dindigul Thalappakatti Biriyani Restaurant,12.912064,77.637928,Indian Restaurant
HSR Layout,12.9116225,77.6388622,HSR Special Khau Gali,12.912041,77.63902,Food Stand
HSR Layout,12.9116225,77.6388622,Arusuvai Arasu Madhuram,12.91558883975243,77.63232786887717,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Mustard Food Court,12.910819061901945,77.64437614737409,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Vasudev Adigas,12.911720096884176,77.63245035213414,Vegetarian / Vegan Restaurant
HSR Layout,12.9116225,77.6388622,Star Biriyani,12.91450467740667,77.63672917311816,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Swathi Andhra Style Restaurant,12.91649385277222,77.63561026031917,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Dragon's Kitchen,12.908937509683257,77.6445923330344,Chinese Restaurant
HSR Layout,12.9116225,77.6388622,South Inn,12.910577256503444,77.63262937814369,Indian Restaurant
HSR Layout,12.9116225,77.6388622,Madhuloka- Liquor Boutique,12.912181,77.64288,Liquor Store
HSR Layout,12.9116225,77.6388622,Rasoiya Street,12.912239,77.642896,Vegetarian / Vegan Restaurant
HSR Layout,12.9116225,77.6388622,Zee5,12.912444,77.64454,Café
HSR Layout,12.9116225,77.6388622,Nilgiris,12.913833982758156,77.64459921711773,Department Store
HSR Layout,12.9116225,77.6388622,Rashtrakutas,12.913589891670838,77.64485802014309,South Indian Restaurant
HSR Layout,12.9116225,77.6388622,Gold Bean,12.915964274812588,77.6441181925889,Café
HSR Layout,12.9116225,77.6388622,Silbatti,12.915973,77.64477,Indian Restaurant
HSR Layout,12.9116225,77.6388622,The 19th Main Cafe,12.906082486651293,77.64461599700594,Bistro
HSR Layout,12.9116225,77.6388622,Tea Villa Café,12.911986,77.64754,Café
Chikkalasandra,12.9121916,77.5476337,Kanti Sweets,12.911081427702225,77.55168981800485,Bakery
Chikkalasandra,12.9121916,77.5476337,Cafe Coffee Day,12.906877321694868,77.54568765755995,Café
Chikkalasandra,12.9121916,77.5476337,Rajatadhri Palace,12.907450348767261,77.54068696519278,Restaurant
Chikkalasandra,12.9121916,77.5476337,Domino's Pizza,12.91090105570454,77.55144764757166,Pizza Place
Chikkalasandra,12.9121916,77.5476337,Masala,12.910110301321483,77.5507309731067,Indian Restaurant
Chikkalasandra,12.9121916,77.5476337,Vishal Mega Mart,12.907890434808744,77.5486165276037,Department Store
Chikkalasandra,12.9121916,77.5476337,kona kafe,12.906967227272393,77.54882365543695,Paintball Field
Chikkalasandra,12.9121916,77.5476337,Reliance Fresh,12.905684476036866,77.54387487631139,Department Store
Chikkalasandra,12.9121916,77.5476337,Uttarahalli Bus Stop,12.905588173623451,77.54380573741298,Bus Station
Chikkalasandra,12.9121916,77.5476337,Television Cultural and Sports Club,12.90443498304745,77.55200889803206,Sports Bar
Mico Layout,12.9151131,77.6006286,Corner House,12.917455111168643,77.59328023350446,Ice Cream Shop
Mico Layout,12.9151131,77.6006286,Kabab Magic,12.916248346432486,77.5968989296639,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Ginger Tea House,12.912497546997349,77.60637334170193,Bakery
Mico Layout,12.9151131,77.6006286,Ashirwad Departmental Store,12.91523657993885,77.60605703454323,Department Store
Mico Layout,12.9151131,77.6006286,PVR Cinemas,12.90762219988017,77.6010821476588,Multiplex
Mico Layout,12.9151131,77.6006286,SLV Ragigudda,12.91529424070946,77.59509659843424,Indian Restaurant
Mico Layout,12.9151131,77.6006286,McDonald's,12.916796163232728,77.59211672021073,Fast Food Restaurant
Mico Layout,12.9151131,77.6006286,BBMP Park (Mini forest),12.908937451905127,77.5990885407604,Garden
Mico Layout,12.9151131,77.6006286,Rajdhani,12.916624502010599,77.59228808607949,Rajasthani Restaurant
Mico Layout,12.9151131,77.6006286,Vega City Mall,12.907603,77.60114,Shopping Mall
Mico Layout,12.9151131,77.6006286,Core Fitness,12.913980437677816,77.60938154390725,Gym
Mico Layout,12.9151131,77.6006286,Starbucks,12.907550394224893,77.60122921299332,Coffee Shop
Mico Layout,12.9151131,77.6006286,MTR 1924,12.911735072257436,77.59911823577959,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Sri Ram Sweets Centre,12.914264371638499,77.60065990867294,Dessert Shop
Mico Layout,12.9151131,77.6006286,Cafe Coffee Day,12.914326102072836,77.59978611825744,Café
Mico Layout,12.9151131,77.6006286,Rajvardhan Foods,12.918165191353491,77.59256229032786,Snack Place
Mico Layout,12.9151131,77.6006286,Pvr Imax,12.907846582007714,77.60141378236234,Multiplex
Mico Layout,12.9151131,77.6006286,Khaana Khazana,12.910674810990548,77.59320014944183,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Flavours of China,12.913776163475877,77.60766226436323,Chinese Restaurant
Mico Layout,12.9151131,77.6006286,Udupi Gokul Cafe,12.916289204505134,77.6030389361417,Vegetarian / Vegan Restaurant
Mico Layout,12.9151131,77.6006286,Taco Bell,12.914266293802351,77.59980584984606,Fast Food Restaurant
Mico Layout,12.9151131,77.6006286,Cafe Coffee Day,12.916634025996075,77.60648562709862,Café
Mico Layout,12.9151131,77.6006286,Baskin-Robbins,12.913696604939178,77.60702243283617,Ice Cream Shop
Mico Layout,12.9151131,77.6006286,Pantaloons,12.914261700194592,77.59984025738412,Clothing Store
Mico Layout,12.9151131,77.6006286,Village,12.916679858776622,77.59195971347921,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Cafe Coffee Day,12.9164134749177,77.5950330865754,Café
Mico Layout,12.9151131,77.6006286,Disney Bakery,12.913696605062817,77.60722453506158,Bakery
Mico Layout,12.9151131,77.6006286,Balaji's Veg,12.913809983666008,77.6081796888305,Vegetarian / Vegan Restaurant
Mico Layout,12.9151131,77.6006286,Bangalore Central,12.916586625814507,77.59230646528935,Shopping Mall
Mico Layout,12.9151131,77.6006286,Cafe Coffee Day,12.912062368073105,77.60615551029039,Café
Mico Layout,12.9151131,77.6006286,Punjabi Sanjhaa Chullah,12.916514667275667,77.6053553926602,Asian Restaurant
Mico Layout,12.9151131,77.6006286,Absolute Barbecues,12.916580723208021,77.60482036990406,BBQ Joint
Mico Layout,12.9151131,77.6006286,Lifestyle Stores,12.907541,77.601137,Clothing Store
Mico Layout,12.9151131,77.6006286,Momoz,12.913854447261592,77.60892801164833,Dim Sum Restaurant
Mico Layout,12.9151131,77.6006286,Brewz Coffee,12.916329902220491,77.60413161529857,Coffee Shop
Mico Layout,12.9151131,77.6006286,Inox JP Nagar,12.916265714148292,77.59245756981134,Movie Theater
Mico Layout,12.9151131,77.6006286,Go Bowling,12.914428553346248,77.59976497960969,Bowling Alley
Mico Layout,12.9151131,77.6006286,The Biryanis,12.916919071312526,77.59688946468884,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Cuppa,12.911194993661297,77.59892626943575,Café
Mico Layout,12.9151131,77.6006286,Shoppers Stop,12.912168219827283,77.60012710778368,Shopping Mall
Mico Layout,12.9151131,77.6006286,"Subway, Central Mall Food Court",12.916617293354905,77.59238532840483,Sandwich Place
Mico Layout,12.9151131,77.6006286,Parkview,12.911358723314525,77.59888739000803,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Nandi Chat House,12.913761726965527,77.607803287084,Snack Place
Mico Layout,12.9151131,77.6006286,Chung's,12.91679770495848,77.59836811022203,Chinese Restaurant
Mico Layout,12.9151131,77.6006286,McDonald's,12.907644,77.60115,Fast Food Restaurant
Mico Layout,12.9151131,77.6006286,Faaso's,12.91370875021411,77.60711484114036,Fast Food Restaurant
Mico Layout,12.9151131,77.6006286,Park View,12.911343881177432,77.59887878703218,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Leo's Paratha Rolls,12.913787269436522,77.60781464804911,Snack Place
Mico Layout,12.9151131,77.6006286,Narmadha's Hyderabad Biriyani,12.916625145521555,77.60625482515547,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Deja Vu Restobar,12.914121781066637,77.59982308261016,Pub
Mico Layout,12.9151131,77.6006286,Jayanagar 9th Block Market,12.92079549538328,77.5935432056735,Flea Market
Mico Layout,12.9151131,77.6006286,Nandhana Palace,12.911478263515981,77.60008328969325,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Punjabi Times,12.911884703129259,77.59996211601671,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Curry Leaves,12.922911247350612,77.5969935840166,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Papa John's,12.911838764812272,77.59993906250718,Pizza Place
Mico Layout,12.9151131,77.6006286,Laddoos,12.913935949778182,77.60974042756658,Snack Place
Mico Layout,12.9151131,77.6006286,Up South,12.916987795201436,77.59343296766738,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Raghavendra Upahara,12.916975145906877,77.5933037037059,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Daana Paani,12.916713751760737,77.60666434394153,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Kamat Swaad,12.913698605451273,77.59508204947852,South Indian Restaurant
Mico Layout,12.9151131,77.6006286,Cuppa,12.911220461754752,77.59894865167838,Café
Mico Layout,12.9151131,77.6006286,Three Dots & a Dash,12.910645,77.599509,Pub
Mico Layout,12.9151131,77.6006286,Biriyani Mane,12.916882421373458,77.59308482597854,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Crosswords,12.907036370028083,77.59894917625519,Bookstore
Mico Layout,12.9151131,77.6006286,Hint,12.916789484638226,77.59209688854892,Nightclub
Mico Layout,12.9151131,77.6006286,Lassi Shop,12.913702,77.60709,Coffee Shop
Mico Layout,12.9151131,77.6006286,Cuppa,12.913754233474105,77.60781136005453,Coffee Shop
Mico Layout,12.9151131,77.6006286,Golmaal Paratha,12.913876572503353,77.60901553628965,Indian Restaurant
Mico Layout,12.9151131,77.6006286,Jeedimaara,12.907614992198013,77.6004706353433,Bus Stop
Mico Layout,12.9151131,77.6006286,Al Bilal Ramadan Food And Shopping Mela,12.922627437447328,77.60013490542238,Food Court
Mico Layout,12.9151131,77.6006286,Aroy,12.907145191132573,77.59884918562747,Asian Restaurant
Mico Layout,12.9151131,77.6006286,Crumb Together,12.907054,77.600287,Café
Mico Layout,12.9151131,77.6006286,Jasbir singh da Dhaba,12.92345883067159,77.60090708274696,Asian Restaurant
Mico Layout,12.9151131,77.6006286,Oye Amritsar,12.906782256807478,77.59833313778114,Punjabi Restaurant
Banashankari,12.9152208,77.573598,Shivaji Military Hotel,12.917918586021823,77.57392499315985,Indian Restaurant
Banashankari,12.9152208,77.573598,Corner House,12.922646994597416,77.57356049304346,Ice Cream Shop
Banashankari,12.9152208,77.573598,Davanagere benne dosa,12.908932292982024,77.57298261081958,Breakfast Spot
Banashankari,12.9152208,77.573598,Fluid Studio Café,12.920480387168718,77.56933987140656,Café
Banashankari,12.9152208,77.573598,Vasudev Adiga's Foodline,12.919935069055256,77.57566943075047,South Indian Restaurant
Banashankari,12.9152208,77.573598,Angadi Silks,12.917198948341982,77.58211275929794,Women's Store
Banashankari,12.9152208,77.573598,Prasidhi Food Corner,12.910857635645522,77.57912096790515,Indian Restaurant
Banashankari,12.9152208,77.573598,Sea Spice,12.91881431359624,77.56877353132131,Seafood Restaurant
Banashankari,12.9152208,77.573598,Rasta Cafe,12.919077502040215,77.58162345090085,Hookah Bar
Banashankari,12.9152208,77.573598,The Krishna Grand,12.921366752370881,77.57122480945641,Indian Restaurant
Banashankari,12.9152208,77.573598,Cafe Coffee Day,12.919996297791087,77.57553922805337,Café
Banashankari,12.9152208,77.573598,C. Krishniah Chetty & Sons,12.917094661067233,77.58178548888525,Jewelry Store
Banashankari,12.9152208,77.573598,New Imperial Hotel,12.920083302220366,77.57414638118736,Indian Restaurant
Banashankari,12.9152208,77.573598,Pai Vista,12.921091835115892,77.57351575533141,Karnataka Restaurant
Banashankari,12.9152208,77.573598,Kadamba,12.92163027446391,77.57041325803947,Indian Restaurant
Banashankari,12.9152208,77.573598,Jaya Prakash Nagar Metro station,12.90750751804109,77.57297741433952,Metro Station
Banashankari,12.9152208,77.573598,Bda Complex rasoi,12.922635455777638,77.57056437635961,Diner
Banashankari,12.9152208,77.573598,Upahara sagar,12.923797987734961,77.57345237660485,Fast Food Restaurant
Banashankari,12.9152208,77.573598,JSBC Layout,12.91339267400923,77.56490569722953,Park
Banashankari,12.9152208,77.573598,Igate Sarakki Bus Stop,12.906436764474218,77.57390491919939,Bus Stop
Banashankari,12.9152208,77.573598,Shastry's Bakery,12.9240426,77.57346,Bakery
Madivala,12.92069395,77.61442100198076,Sandhya Digital 4K,12.920966354083413,77.61818754995869,Indie Movie Theater
Madivala,12.92069395,77.61442100198076,Fabindia,12.92493814274987,77.61913871753138,Furniture / Home Store
Madivala,12.92069395,77.61442100198076,BTM Park,12.919745151271332,77.61025672339319,Park
Madivala,12.92069395,77.61442100198076,Chechi's Mess,12.926052682893918,77.61793948768472,Indian Restaurant
Madivala,12.92069395,77.61442100198076,Cafe Coffee Day,12.916658716756702,77.620248958712,Café
Madivala,12.92069395,77.61442100198076,Savoury,12.926060143244218,77.61700713693132,Halal Restaurant
Madivala,12.92069395,77.61442100198076,Ibaco,12.915003468321885,77.61358010720942,Ice Cream Shop
